obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('850',)",32.1893997192,1,0,1031.7956524,29,29,2,3.21893997192,29,13,3746541028.63,3746541028.72,3660129414.94,44.52757,-125.38075,0.0,34.36691219,29,29,internal_timestamp,966.849975586,29,29,936352,1451140614,3.70429992676,29,29,3660129414.94
"('851',)",32.1901016235,1,0,1031.78490417,29,29,2,3.21901016235,29,13,3746541028.63,3746541028.72,3660129425.94,44.52757,-125.38075,0.0,34.3648444708,29,29,internal_timestamp,964.960021973,29,29,937393,1451140625,3.70799994469,29,29,3660129425.94
"('852',)",32.1884994507,1,0,1031.77520052,29,29,2,3.21884994507,29,13,3746541028.63,3746541028.72,3660129436.94,44.52757,-125.38075,0.0,34.36428834,29,29,internal_timestamp,962.929992676,29,29,937819,1451140636,3.70770001411,29,29,3660129436.94
"('853',)",32.1879005432,1,0,1031.7667214,29,29,2,3.21879005432,29,13,3746541028.63,3746541028.72,3660129447.94,44.52757,-125.38075,0.0,34.3634976492,29,29,internal_timestamp,961.239990234,29,29,938740,1451140647,3.70860004425,29,29,3660129447.94
"('854',)",32.1871986389,1,0,1031.76148688,29,29,2,3.21871986389,29,13,3746541028.63,3746541028.72,3660129458.94,44.52757,-125.38075,0.0,34.3634530785,29,29,internal_timestamp,960.099975586,29,29,938421,1451140658,3.70840001106,29,29,3660129458.94
"('855',)",32.1871986389,1,0,1031.75451664,29,29,2,3.21871986389,29,13,3746541028.63,3746541028.72,3660129469.94,44.52757,-125.38075,0.0,34.3626785232,29,29,internal_timestamp,958.75,29,29,940145,1451140669,3.70980000496,29,29,3660129469.94
"('856',)",32.1879005432,1,0,1031.74574488,29,29,2,3.21879005432,29,13,3746541028.63,3746541028.72,3660129480.94,44.52757,-125.38075,0.0,34.3626879469,29,29,internal_timestamp,956.880004883,29,29,938606,1451140680,3.71149992943,29,29,3660129480.94
"('857',)",32.188999176,1,0,1031.735539,29,29,2,3.2188999176,29,13,3746541028.63,3746541028.72,3660129491.94,44.52757,-125.38075,0.0,34.3619972494,29,29,internal_timestamp,954.849975586,29,29,939233,1451140691,3.71440005302,29,29,3660129491.94
"('858',)",32.2154006958,1,0,1031.72328789,29,29,2,3.22154006958,29,13,3746541028.63,3746541028.72,3660129502.95,44.52757,-125.38075,0.0,34.3618905505,29,29,internal_timestamp,953.030029297,29,29,951258,1451140702,3.74539995193,29,29,3660129502.95
"('859',)",32.2220993042,1,0,1031.71134623,29,29,2,3.22220993042,29,13,3746541028.63,3746541028.72,3660129513.94,44.52757,-125.38075,0.0,34.3600005428,29,29,internal_timestamp,951.030029297,29,29,940337,1451140713,3.75580000877,29,29,3660129513.94
"('860',)",32.223400116,1,0,1031.70110713,29,29,2,3.2223400116,29,13,3746541028.63,3746541028.72,3660129524.95,44.52757,-125.38075,0.0,34.3589976215,29,29,internal_timestamp,949.059997559,29,29,950834,1451140724,3.75920009613,29,29,3660129524.95
"('861',)",32.2291984558,1,0,1031.68945005,29,29,2,3.22291984558,29,13,3746541028.63,3746541028.72,3660129535.95,44.52757,-125.38075,0.0,34.3576404593,29,29,internal_timestamp,946.989990234,29,29,950617,1451140735,3.76810002327,29,29,3660129535.95
"('862',)",32.2290992737,1,0,1031.67989144,29,29,2,3.22290992737,29,13,3746541028.63,3746541028.72,3660129546.95,44.52757,-125.38075,0.0,34.3576309744,29,29,internal_timestamp,944.929992676,29,29,951102,1451140746,3.76900005341,29,29,3660129546.95
"('863',)",32.2303009033,1,0,1031.67257473,29,29,2,3.22303009033,29,13,3746541028.63,3746541028.72,3660129557.95,44.52757,-125.38075,0.0,34.3570705988,29,29,internal_timestamp,943.5,29,29,952255,1451140757,3.77160000801,29,29,3660129557.95
"('864',)",32.2155990601,1,0,1031.66463756,29,29,2,3.22155990601,29,13,3746541028.63,3746541028.72,3660129568.95,44.52757,-125.38075,0.0,34.3538783293,29,29,internal_timestamp,941.969970703,29,29,950988,1451140768,3.75869989395,29,29,3660129568.95
"('865',)",32.2038002014,1,0,1031.65432875,29,29,2,3.22038002014,29,13,3746541028.63,3746541028.72,3660129579.95,44.52757,-125.38075,0.0,34.350110074,29,29,internal_timestamp,940.130004883,29,29,951555,1451140779,3.74979996681,29,29,3660129579.95
"('866',)",32.2130012512,1,0,1031.64381106,29,29,2,3.22130012512,29,13,3746541028.63,3746541028.72,3660129590.95,44.52757,-125.38075,0.0,34.3491011642,29,29,internal_timestamp,938.340026855,29,29,952017,1451140790,3.76209998131,29,29,3660129590.95
"('867',)",32.198299408,1,0,1031.63576388,29,29,2,3.2198299408,29,13,3746541028.63,3746541028.72,3660129601.95,44.52757,-125.38075,0.0,34.3466108873,29,29,internal_timestamp,936.650024414,29,29,953636,1451140801,3.7486000061,29,29,3660129601.95
"('868',)",32.1954994202,1,0,1031.62719086,29,29,2,3.21954994202,29,13,3746541028.63,3746541028.72,3660129612.95,44.52757,-125.38075,0.0,34.3456364532,29,29,internal_timestamp,934.909973145,29,29,954565,1451140812,3.74720001221,29,29,3660129612.95
"('869',)",32.2055015564,1,0,1031.61695178,29,29,2,3.22055015564,29,13,3746541028.63,3746541028.72,3660129623.96,44.52757,-125.38075,0.0,34.3450574562,29,29,internal_timestamp,933.119995117,29,29,956877,1451140823,3.75999999046,29,29,3660129623.96
"('870',)",32.2018013,1,0,1031.6076993,29,29,2,3.22018013,29,13,3746541028.63,3746541028.72,3660129634.95,44.52757,-125.38075,0.0,34.3442700932,29,29,internal_timestamp,931.16998291,29,29,948755,1451140834,3.75749993324,29,29,3660129634.95
"('871',)",32.2056999207,1,0,1031.59749558,29,29,2,3.22056999207,29,13,3746541028.63,3746541028.72,3660129645.96,44.52757,-125.38075,0.0,34.3443237612,29,29,internal_timestamp,929.08001709,29,29,960591,1451140845,3.76290011406,29,29,3660129645.96
"('872',)",32.2137985229,1,0,1031.58670247,29,29,2,3.22137985229,29,13,3746541028.63,3746541028.72,3660129656.96,44.52757,-125.38075,0.0,34.3450419967,29,29,internal_timestamp,926.859985352,29,29,962503,1451140856,3.77250003815,29,29,3660129656.96
"('873',)",32.2452011108,1,0,1031.57445417,29,29,2,3.22452011108,29,13,3746541028.63,3746541028.72,3660129667.96,44.52757,-125.38075,0.0,34.3485253976,29,29,internal_timestamp,924.489990234,29,29,961471,1451140867,3.80599999428,29,29,3660129667.96
"('874',)",32.2232017517,1,0,1031.5646109,29,29,2,3.22232017517,29,13,3746541028.63,3746541028.72,3660129678.96,44.52757,-125.38075,0.0,34.3465112565,29,29,internal_timestamp,922.099975586,29,29,961411,1451140878,3.78410005569,29,29,3660129678.96
"('875',)",32.2499008179,1,0,1031.55178179,29,29,2,3.22499008179,29,13,3746541028.63,3746541028.72,3660129689.96,44.52757,-125.38075,0.0,34.3467350261,29,29,internal_timestamp,920.099975586,29,29,962965,1451140889,3.81520009041,29,29,3660129689.96
"('876',)",32.23279953,1,0,1031.54438518,29,29,2,3.223279953,29,13,3746541028.63,3746541028.72,3660129700.96,44.52757,-125.38075,0.0,34.3427999742,29,29,internal_timestamp,918.760009766,29,29,963671,1451140900,3.8001999855,29,29,3660129700.96
"('877',)",32.2355003357,1,0,1031.53919766,29,29,2,3.22355003357,29,13,3746541028.63,3746541028.72,3660129711.97,44.52757,-125.38075,0.0,34.343232942,29,29,internal_timestamp,917.640014648,29,29,965145,1451140911,3.80340003967,29,29,3660129711.97
"('878',)",32.2458000183,1,0,1031.53258054,29,29,2,3.22458000183,29,13,3746541028.63,3746541028.72,3660129722.97,44.52757,-125.38075,0.0,34.3439811889,29,29,internal_timestamp,916.380004883,29,29,966291,1451140922,3.81500005722,29,29,3660129722.97
"('879',)",32.2683982849,1,0,1031.52423028,29,29,2,3.22683982849,29,13,3746541028.63,3746541028.72,3660129733.96,44.52757,-125.38075,0.0,34.3453885101,29,29,internal_timestamp,914.989990234,29,29,956703,1451140933,3.83999991417,29,29,3660129733.96
"('880',)",32.2845993042,1,0,1031.51663233,29,29,2,3.22845993042,29,13,3746541028.63,3746541028.73,3660129744.96,44.52757,-125.38075,0.0,34.3463822609,29,29,internal_timestamp,913.650024414,29,29,957606,1451140944,3.85809993744,29,29,3660129744.96
"('881',)",32.3013000488,1,0,1031.51119176,29,29,2,3.23013000488,29,13,3746541028.63,3746541028.73,3660129755.97,44.52757,-125.38075,0.0,34.3489112726,29,29,internal_timestamp,912.489990234,29,29,967506,1451140955,3.87520003319,29,29,3660129755.97
"('882',)",32.3111000061,1,0,1031.50520105,29,29,2,3.23111000061,29,13,3746541028.63,3746541028.73,3660129766.97,44.52757,-125.38075,0.0,34.34869248,29,29,internal_timestamp,911.539978027,29,29,967869,1451140966,3.88700008392,29,29,3660129766.97
"('883',)",32.3158988953,1,0,1031.49916387,29,29,2,3.23158988953,29,13,3746541028.63,3746541028.73,3660129777.97,44.52757,-125.38075,0.0,34.3492827919,29,29,internal_timestamp,910.270019531,29,29,968223,1451140977,3.89249992371,29,29,3660129777.97
"('884',)",32.3069992065,1,0,1031.48961933,29,29,2,3.23069992065,29,13,3746541028.63,3746541028.73,3660129788.97,44.52757,-125.38075,0.0,34.3465460179,29,29,internal_timestamp,908.479980469,29,29,968920,1451140988,3.8859000206,29,29,3660129788.97
"('885',)",32.307800293,1,0,1031.48075618,29,29,2,3.2307800293,29,13,3746541028.63,3746541028.73,3660129799.97,44.52757,-125.38075,0.0,34.3456552049,29,29,internal_timestamp,906.770019531,29,29,968909,1451140999,3.8884999752,29,29,3660129799.97
"('886',)",32.3116989136,1,0,1031.47235375,29,29,2,3.23116989136,29,13,3746541028.63,3746541028.73,3660129810.97,44.52757,-125.38075,0.0,34.3455987565,29,29,internal_timestamp,905.090026855,29,29,971749,1451141010,3.89380002022,29,29,3660129810.97
"('887',)",32.3137016296,1,0,1031.4643129,29,29,2,3.23137016296,29,13,3746541028.63,3746541028.73,3660129821.97,44.52757,-125.38075,0.0,34.3447774731,29,29,internal_timestamp,903.58001709,29,29,972239,1451141021,3.89759993553,29,29,3660129821.97
"('888',)",32.3091011047,1,0,1031.45683738,29,29,2,3.23091011047,29,13,3746541028.63,3746541028.73,3660129832.97,44.52757,-125.38075,0.0,34.3436575907,29,29,internal_timestamp,902.049987793,29,29,972177,1451141032,3.89420008659,29,29,3660129832.97
"('889',)",32.3166999817,1,0,1031.44754755,29,29,2,3.23166999817,29,13,3746541028.63,3746541028.73,3660129843.97,44.52757,-125.38075,0.0,34.3433003677,29,29,internal_timestamp,900.349975586,29,29,970874,1451141043,3.90400004387,29,29,3660129843.97
"('890',)",32.3289985657,1,0,1031.43704167,29,29,2,3.23289985657,29,13,3746541028.63,3746541028.73,3660129854.97,44.52757,-125.38075,0.0,34.3430494515,29,29,internal_timestamp,898.510009766,29,29,969269,1451141054,3.91910004616,29,29,3660129854.97
"('891',)",32.3372993469,1,0,1031.42753332,29,29,2,3.23372993469,29,13,3746541028.63,3746541028.73,3660129865.98,44.52757,-125.38075,0.0,34.3432776483,29,29,internal_timestamp,896.66998291,29,29,983921,1451141065,3.92919993401,29,29,3660129865.98
"('892',)",32.3399009705,1,0,1031.42088478,29,29,2,3.23399009705,29,13,3746541028.63,3746541028.73,3660129876.98,44.52757,-125.38075,0.0,34.3425998359,29,29,internal_timestamp,895.450012207,29,29,978984,1451141076,3.9333999157,29,29,3660129876.98
"('893',)",32.3418006897,1,0,1031.41757263,29,29,2,3.23418006897,29,13,3746541028.63,3746541028.73,3660129887.98,44.52757,-125.38075,0.0,34.342571924,29,29,internal_timestamp,894.799987793,29,29,978053,1451141087,3.93589997292,29,29,3660129887.98
"('894',)",32.3426017761,1,0,1031.41259266,29,29,2,3.23426017761,29,13,3746541028.63,3746541028.73,3660129898.97,44.52757,-125.38075,0.0,34.3424800402,29,29,internal_timestamp,893.770019531,29,29,972805,1451141098,3.93740010262,29,29,3660129898.97
"('895',)",32.3428001404,1,0,1031.40915662,29,29,2,3.23428001404,29,13,3746541028.63,3746541028.73,3660129909.97,44.52757,-125.38075,0.0,34.3424608191,29,29,internal_timestamp,893.039978027,29,29,971635,1451141109,3.93799996376,29,29,3660129909.97
"('896',)",32.3441009521,1,0,1031.40652439,29,29,2,3.23441009521,29,13,3746541028.63,3746541028.73,3660129920.97,44.52757,-125.38075,0.0,34.3427301922,29,29,internal_timestamp,892.460021973,29,29,973160,1451141120,3.93950009346,29,29,3660129920.97
"('897',)",32.3443984985,1,0,1031.40517786,29,29,2,3.23443984985,29,13,3746541028.63,3746541028.73,3660129931.97,44.52757,-125.38075,0.0,34.342470262,29,29,internal_timestamp,892.229980469,29,29,974294,1451141131,3.94020009041,29,29,3660129931.97
"('898',)",32.3468017578,1,0,1031.40262612,29,29,2,3.23468017578,29,13,3746541028.63,3746541028.73,3660129942.97,44.52757,-125.38075,0.0,34.3425394378,29,29,internal_timestamp,891.739990234,29,29,974315,1451141142,3.94309997559,29,29,3660129942.97
"('899',)",32.3488006592,1,0,1031.39828482,29,29,2,3.23488006592,29,13,3746541028.63,3746541028.73,3660129953.97,44.52757,-125.38075,0.0,34.3419565746,29,29,internal_timestamp,890.979980469,29,29,974198,1451141153,3.94630002975,29,29,3660129953.97
"('900',)",32.3585014343,1,0,1031.39185446,29,29,2,3.23585014343,29,13,3746541028.63,3746541028.73,3660129964.97,44.52757,-125.38075,0.0,34.3398105398,29,29,internal_timestamp,890.309997559,29,29,972953,1451141164,3.95970010757,29,29,3660129964.97
"('901',)",32.3604011536,1,0,1031.38874023,29,29,2,3.23604011536,29,13,3746541028.63,3746541028.73,3660129975.98,44.52757,-125.38075,0.0,34.3396429362,29,29,internal_timestamp,889.729980469,29,29,983510,1451141175,3.96230006218,29,29,3660129975.98
"('902',)",32.3615989685,1,0,1031.38592821,29,29,2,3.23615989685,29,13,3746541028.63,3746541028.73,3660129986.98,44.52757,-125.38075,0.0,34.3398008844,29,29,internal_timestamp,889.130004883,29,29,982049,1451141186,3.96379995346,29,29,3660129986.98
"('903',)",32.3619995117,1,0,1031.38209336,29,29,2,3.23619995117,29,13,3746541028.63,3746541028.73,3660129997.98,44.52757,-125.38075,0.0,34.3396296582,29,29,internal_timestamp,888.349975586,29,29,980191,1451141197,3.96479988098,29,29,3660129997.98
"('904',)",32.3624000549,1,0,1031.37954573,29,29,2,3.23624000549,29,13,3746541028.63,3746541028.73,3660130008.98,44.52757,-125.38075,0.0,34.3396481067,29,29,internal_timestamp,887.809997559,29,29,978837,1451141208,3.96550011635,29,29,3660130008.98
"('905',)",32.3652992249,1,0,1031.37886501,29,29,2,3.23652992249,29,13,3746541028.63,3746541028.73,3660130019.99,44.52757,-125.38075,0.0,34.3395537333,29,29,internal_timestamp,887.770019531,29,29,989155,1451141219,3.96889996529,29,29,3660130019.99
"('906',)",32.3656997681,1,0,1031.37838778,29,29,2,3.23656997681,29,13,3746541028.63,3746541028.73,3660130030.99,44.52757,-125.38075,0.0,34.339090832,29,29,internal_timestamp,887.770019531,29,29,986677,1451141230,3.96979999542,29,29,3660130030.99
"('907',)",32.3664016724,1,0,1031.37828536,29,29,2,3.23664016724,29,13,3746541028.63,3746541028.73,3660130041.99,44.52757,-125.38075,0.0,34.339087195,29,29,internal_timestamp,887.770019531,29,29,986793,1451141241,3.97059988976,29,29,3660130041.99
"('908',)",32.3665008545,1,0,1031.37814687,29,29,2,3.23665008545,29,13,3746541028.63,3746541028.73,3660130052.99,44.52757,-125.38075,0.0,34.3390013681,29,29,internal_timestamp,887.760009766,29,29,988369,1451141252,3.97079992294,29,29,3660130052.99
"('909',)",32.3656005859,1,0,1031.37863138,29,29,2,3.23656005859,29,13,3746541028.63,3746541028.73,3660130063.99,44.52757,-125.38075,0.0,34.3393946243,29,29,internal_timestamp,887.760009766,29,29,985368,1451141263,3.96939992905,29,29,3660130063.99
"('910',)",32.3662986755,1,0,1031.37815826,29,29,2,3.23662986755,29,13,3746541028.63,3746541028.73,3660130074.99,44.52757,-125.38075,0.0,34.3390847947,29,29,internal_timestamp,887.739990234,29,29,985174,1451141274,3.97049999237,29,29,3660130074.99
"('911',)",32.3689994812,1,0,1031.37694596,29,29,2,3.23689994812,29,13,3746541028.63,3746541028.73,3660130085.98,44.52757,-125.38075,0.0,34.3382217144,29,29,internal_timestamp,887.729980469,29,29,984904,1451141285,3.97440004349,29,29,3660130085.98
"('912',)",32.3704986572,1,0,1031.37730147,29,29,2,3.23704986572,29,13,3746541028.63,3746541028.73,3660130096.99,44.52757,-125.38075,0.0,34.338845895,29,29,internal_timestamp,887.729980469,29,29,994116,1451141296,3.97550010681,29,29,3660130096.99
"('913',)",32.3699989319,1,0,1031.37702563,29,29,2,3.23699989319,29,13,3746541028.63,3746541028.73,3660130107.99,44.52757,-125.38075,0.0,34.3384647221,29,29,internal_timestamp,887.729980469,29,29,993556,1451141307,3.97530007362,29,29,3660130107.99
"('914',)",32.3707008362,1,0,1031.37670324,29,29,2,3.23707008362,29,13,3746541028.63,3746541028.73,3660130118.99,44.52757,-125.38075,0.0,34.3383722269,29,29,internal_timestamp,887.700012207,29,29,989125,1451141318,3.97620010376,29,29,3660130118.99
"('915',)",32.3699989319,1,0,1031.37710939,29,29,2,3.23699989319,29,13,3746541028.63,3746541028.73,3660130129.99,44.52757,-125.38075,0.0,34.3384545746,29,29,internal_timestamp,887.75,29,29,987307,1451141329,3.97530007362,29,29,3660130129.99
"('916',)",32.370300293,1,0,1031.3773264,29,29,2,3.2370300293,29,13,3746541028.63,3746541028.73,3660130137.0,44.52757,-125.38075,0.0,34.3385867397,29,29,internal_timestamp,887.780029297,29,29,996042,1451141336,3.97550010681,29,29,3660130137.0
"('917',)",32.3672981262,1,0,1031.37976455,29,29,2,3.23672981262,29,13,3746541029.07,3746541029.15,3660130174.47,44.52757,-125.38075,0.0,34.3389121752,29,29,internal_timestamp,888.150024414,29,29,465430,1451141374,3.97160005569,29,29,3660130174.47
"('918',)",32.3629989624,1,0,1031.39246949,29,29,2,3.23629989624,29,13,3746541029.07,3746541029.15,3660130185.46,44.52757,-125.38075,0.0,34.3404705042,29,29,internal_timestamp,890.450012207,29,29,461285,1451141385,3.96409988403,29,29,3660130185.46
"('919',)",32.3498001099,1,0,1031.41085966,29,29,2,3.23498001099,29,13,3746541029.07,3746541029.15,3660130196.45,44.52757,-125.38075,0.0,34.3432237792,29,29,internal_timestamp,893.469970703,29,29,450555,1451141396,3.94499993324,29,29,3660130196.45
"('920',)",32.3437995911,1,0,1031.426838,29,29,2,3.23437995911,29,13,3746541029.07,3746541029.15,3660130207.47,44.52757,-125.38075,0.0,34.3440323381,29,29,internal_timestamp,896.570007324,29,29,466325,1451141407,3.93589997292,29,29,3660130207.47
"('921',)",32.336101532,1,0,1031.44276802,29,29,2,3.2336101532,29,13,3746541029.07,3746541029.15,3660130218.49,44.52757,-125.38075,0.0,34.3447293694,29,29,internal_timestamp,899.630004883,29,29,486108,1451141418,3.92499995232,29,29,3660130218.49
"('922',)",32.3023986816,1,0,1031.4584324,29,29,2,3.23023986816,29,13,3746541029.07,3746541029.15,3660130229.46,44.52757,-125.38075,0.0,34.3407956044,29,29,internal_timestamp,902.75,29,29,459151,1451141429,3.88899993896,29,29,3660130229.46
"('923',)",32.3180007935,1,0,1031.4704527,29,29,2,3.23180007935,29,13,3746541029.07,3746541029.15,3660130240.46,44.52757,-125.38075,0.0,34.3464771362,29,29,internal_timestamp,904.700012207,29,29,458614,1451141440,3.90030002594,29,29,3660130240.46
"('924',)",32.3168983459,1,0,1031.47648228,29,29,2,3.23168983459,29,13,3746541029.07,3746541029.15,3660130251.46,44.52757,-125.38075,0.0,34.3468600361,29,29,internal_timestamp,905.890014648,29,29,458581,1451141451,3.89809989929,29,29,3660130251.46
"('925',)",32.3194999695,1,0,1031.48889893,29,29,2,3.23194999695,29,13,3746541029.07,3746541029.15,3660130262.46,44.52757,-125.38075,0.0,34.3473341138,29,29,internal_timestamp,908.549987793,29,29,457042,1451141462,3.89930009842,29,29,3660130262.46
"('926',)",32.3190994263,1,0,1031.50561894,29,29,2,3.23190994263,29,13,3746541029.07,3746541029.15,3660130273.46,44.52757,-125.38075,0.0,34.3499848436,29,29,internal_timestamp,911.619995117,29,29,464375,1451141473,3.89479994774,29,29,3660130273.46
"('927',)",32.2980995178,1,0,1031.52173559,29,29,2,3.22980995178,29,13,3746541029.07,3746541029.15,3660130284.46,44.52757,-125.38075,0.0,34.3485716021,29,29,internal_timestamp,914.729980469,29,29,462380,1451141484,3.87080001831,29,29,3660130284.46
"('928',)",32.2759017944,1,0,1031.53831053,29,29,2,3.22759017944,29,13,3746541029.07,3746541029.15,3660130295.47,44.52757,-125.38075,0.0,34.3472760122,29,29,internal_timestamp,917.880004883,29,29,472187,1451141495,3.84529995918,29,29,3660130295.47
"('929',)",32.2425994873,1,0,1031.55748955,29,29,2,3.22425994873,29,13,3746541029.07,3746541029.15,3660130306.47,44.52757,-125.38075,0.0,34.3474431843,29,29,internal_timestamp,920.969970703,29,29,470276,1451141506,3.80579996109,29,29,3660130306.47
