obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('4880',)",3713027258.78,7,3.66354990005,3742013604.51,3742013605.13,3713027258.78,0.0,internal_timestamp,4.85300016403,1504038458.78,32.9869003296,0,10.573800087,1025.30921865,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4881',)",3713027258.85,7,3.66331005096,3742013604.51,3742013605.13,3713027258.85,0.0,internal_timestamp,4.83300018311,1504038458.85,32.9854011536,0,10.5727996826,1025.30813271,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4882',)",3713027258.91,7,3.66313004494,3742013604.51,3742013605.13,3713027258.91,0.0,internal_timestamp,4.8189997673,1504038458.91,32.9837989807,0,10.5725002289,1025.30687274,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4883',)",3713027258.97,7,3.66303992271,3742013604.51,3742013605.13,3713027258.97,0.0,internal_timestamp,4.79899978638,1504038458.97,32.9824981689,0,10.5729999542,1025.30568258,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4884',)",3713027259.03,7,3.66305994987,3742013604.51,3742013605.13,3713027259.03,0.0,internal_timestamp,4.78399991989,1504038459.03,32.9816017151,0,10.5742998123,1025.30469205,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4885',)",3713027259.09,7,3.6631500721,3742013604.51,3742013605.13,3713027259.09,0.0,internal_timestamp,4.76900005341,1504038459.09,32.9805984497,0,10.5763998032,1025.30348026,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4886',)",3713027259.16,7,3.66328001022,3742013604.51,3742013605.13,3713027259.16,0.0,internal_timestamp,4.75,1504038459.16,32.9796981812,0,10.5789003372,1025.30226148,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4887',)",3713027259.22,7,3.66341996193,3742013604.51,3742013605.13,3713027259.22,0.0,internal_timestamp,4.73199987411,1504038459.22,32.9786987305,0,10.5813999176,1025.30097006,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4888',)",3713027259.28,7,3.66353988647,3742013604.51,3742013605.13,3713027259.28,0.0,internal_timestamp,4.71400022507,1504038459.28,32.9776992798,0,10.5839004517,1025.29967842,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4889',)",3713027259.35,7,3.66366004944,3742013604.51,3742013605.13,3713027259.35,0.0,internal_timestamp,4.70300006866,1504038459.35,32.9765014648,0,10.5865001678,1025.29824673,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4890',)",3713027259.41,7,3.66380000114,3742013604.51,3742013605.13,3713027259.41,0.0,internal_timestamp,4.68200016022,1504038459.41,32.9752006531,0,10.5895004272,1025.29662035,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4891',)",3713027259.47,7,3.66395998001,3742013604.51,3742013605.13,3713027259.47,0.0,internal_timestamp,4.66400003433,1504038459.47,32.9734992981,0,10.5932998657,1025.29455742,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4892',)",3713027259.53,7,3.66414999962,3742013604.51,3742013605.13,3713027259.53,0.0,internal_timestamp,4.65100002289,1504038459.53,32.9712982178,0,10.5978002548,1025.2920066,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4893',)",3713027259.6,7,3.66434001923,3742013604.51,3742013605.13,3713027259.6,0.0,internal_timestamp,4.63500022888,1504038459.6,32.9687995911,1,10.6027002335,1025.2891412,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4894',)",3713027259.67,7,3.66451001167,3742013604.51,3742013605.13,3713027259.67,0.0,internal_timestamp,4.61800003052,1504038459.67,32.9663009644,0,10.6072998047,1025.28632301,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4895',)",3713027259.72,7,3.66464996338,3742013604.51,3742013605.13,3713027259.72,0.0,internal_timestamp,4.60099983215,1504038459.72,32.9640007019,0,10.6113996506,1025.28374556,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4896',)",3713027259.78,7,3.66476011276,3742013604.51,3742013605.13,3713027259.78,0.0,internal_timestamp,4.59100008011,1504038459.78,32.9620018005,0,10.6148004532,1025.28155526,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4897',)",3713027259.85,7,3.66482996941,3742013604.51,3742013605.13,3713027259.85,0.0,internal_timestamp,4.57700014114,1504038459.85,32.9600982666,0,10.6176996231,1025.2795078,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4898',)",3713027259.91,7,3.66491007805,3742013604.51,3742013605.13,3713027259.91,0.0,internal_timestamp,4.56300020218,1504038459.91,32.9586982727,0,10.6201000214,1025.27793881,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4899',)",3713027259.97,7,3.66497993469,3742013604.51,3742013605.13,3713027259.97,0.0,internal_timestamp,4.55100011826,1504038459.97,32.9575004578,0,10.622300148,1025.27657095,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4900',)",3713027260.03,7,3.66501998901,3742013604.51,3742013605.13,3713027260.03,0.0,internal_timestamp,4.53399991989,1504038460.03,32.9562988281,0,10.6240997314,1025.27524675,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4901',)",3713027260.1,7,3.66506004333,3742013604.51,3742013605.13,3713027260.1,0.0,internal_timestamp,4.52199983597,1504038460.1,32.9552993774,0,10.6255998611,1025.27415443,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4902',)",3713027260.16,7,3.6650800705,3742013604.51,3742013605.13,3713027260.16,0.0,internal_timestamp,4.51300001144,1504038460.16,32.9543991089,0,10.6268997192,1025.27318757,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4903',)",3713027260.22,7,3.66510009766,3742013604.51,3742013605.13,3713027260.22,0.0,internal_timestamp,4.50199985504,1504038460.22,32.9534988403,0,10.6281003952,1025.27222881,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4904',)",3713027260.28,7,3.6651198864,3742013604.51,3742013605.13,3713027260.28,0.0,internal_timestamp,4.48600006104,1504038460.28,32.9527015686,0,10.6291999817,1025.27134515,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4905',)",3713027260.35,7,3.66514992714,3742013604.51,3742013605.13,3713027260.35,0.0,internal_timestamp,4.47399997711,1504038460.35,32.9519004822,0,10.6302995682,1025.27047661,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4906',)",3713027260.41,7,3.6651699543,3742013604.51,3742013605.13,3713027260.41,0.0,internal_timestamp,4.46299982071,1504038460.41,32.9511985779,0,10.6314001083,1025.26968967,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4907',)",3713027260.47,7,3.66519999504,3742013604.51,3742013605.13,3713027260.47,0.0,internal_timestamp,4.44899988174,1504038460.47,32.9506988525,0,10.6323003769,1025.26908131,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4908',)",3713027260.53,7,3.66524004936,3742013604.51,3742013605.14,3713027260.53,0.0,internal_timestamp,4.44000005722,1504038460.53,32.9505996704,0,10.632900238,1025.26885955,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4909',)",3713027260.6,7,3.66529011726,3742013604.51,3742013605.14,3713027260.6,0.0,internal_timestamp,4.42600011826,1504038460.6,32.9505996704,0,10.6333999634,1025.26870977,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4910',)",3713027260.66,7,3.66532993317,3742013604.51,3742013605.14,3713027260.66,0.0,internal_timestamp,4.41300010681,1504038460.66,32.9505004883,0,10.6338996887,1025.26848724,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4911',)",3713027260.72,7,3.66535997391,3742013604.51,3742013605.14,3713027260.72,0.0,internal_timestamp,4.40100002289,1504038460.72,32.9500999451,0,10.6346998215,1025.2679825,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4912',)",3713027260.78,7,3.66538000107,3742013604.51,3742013605.14,3713027260.78,0.0,internal_timestamp,4.38800001144,1504038460.78,32.9495010376,0,10.63560009,1025.26730137,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4913',)",3713027260.85,7,3.66539001465,3742013604.51,3742013605.14,3713027260.85,0.0,internal_timestamp,4.37900018692,1504038460.85,32.9488983154,0,10.6365003586,1025.26663536,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4914',)",3713027260.91,7,3.66541004181,3742013604.51,3742013605.14,3713027260.91,0.0,internal_timestamp,4.36499977112,1504038460.91,32.9485015869,0,10.6371002197,1025.26615918,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4915',)",3713027261.02,7,3.66541004181,3742013604.51,3742013605.14,3713027261.02,0.0,internal_timestamp,4.34999990463,1504038461.02,32.948600769,1,10.6370000839,1025.26618594,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4916',)",3713027261.03,7,3.66541004181,3742013604.51,3742013605.14,3713027261.03,0.0,internal_timestamp,4.33699989319,1504038461.03,32.9494018555,0,10.6361999512,1025.26688966,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4917',)",3713027261.1,7,3.66543006897,3742013604.51,3742013605.14,3713027261.1,0.0,internal_timestamp,4.32600021362,1504038461.1,32.9508018494,0,10.6347999573,1025.26817277,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4918',)",3713027261.16,7,3.66551995277,3742013604.51,3742013605.14,3713027261.16,0.0,internal_timestamp,4.31500005722,1504038461.16,32.9524002075,0,10.6339998245,1025.26950658,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4919',)",3713027261.22,7,3.66567993164,3742013604.51,3742013605.14,3713027261.22,0.0,internal_timestamp,4.3029999733,1504038461.22,32.9530982971,0,10.6350002289,1025.269823,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4920',)",3713027261.28,7,3.66598010063,3742013604.51,3742013605.14,3713027261.28,0.0,internal_timestamp,4.29099988937,1504038461.28,32.9524002075,0,10.6391000748,1025.26851534,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4921',)",3713027261.35,7,3.66644001007,3742013604.51,3742013605.14,3713027261.35,0.0,internal_timestamp,4.28100013733,1504038461.35,32.9500007629,0,10.6468000412,1025.2652679,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('4922',)",3713027261.41,7,3.66697001457,3742013604.51,3742013605.14,3713027261.41,0.0,internal_timestamp,4.26999998093,1504038461.41,32.9464988708,0,10.6565999985,1025.26079284,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4923',)",3713027261.47,7,3.66749000549,3742013604.51,3742013605.14,3713027261.47,0.0,internal_timestamp,4.257999897,1504038461.47,32.9425010681,0,10.6667995453,1025.25585688,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4924',)",3713027261.53,7,3.66799998283,3742013604.51,3742013605.14,3713027261.53,0.0,internal_timestamp,4.24800014496,1504038461.53,32.9388008118,0,10.6766004562,1025.25122999,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4925',)",3713027261.6,7,3.66845989227,3742013604.51,3742013605.14,3713027261.6,0.0,internal_timestamp,4.23099994659,1504038461.6,32.9353981018,0,10.6854000092,1025.24697614,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4926',)",3713027261.66,7,3.66886997223,3742013604.51,3742013605.14,3713027261.66,0.0,internal_timestamp,4.22300004959,1504038461.66,32.9327011108,0,10.692899704,1025.24353766,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4927',)",3713027261.72,7,3.6692199707,3742013604.51,3742013605.14,3713027261.72,0.0,internal_timestamp,4.21299982071,1504038461.72,32.9304008484,0,10.6993999481,1025.24057221,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4928',)",3713027261.78,7,3.66950011253,3742013604.51,3742013605.14,3713027261.78,0.0,internal_timestamp,4.20399999619,1504038461.78,32.9282989502,0,10.7047996521,1025.2379566,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4929',)",3713027261.85,7,3.66973996162,3742013604.51,3742013605.14,3713027261.85,0.0,internal_timestamp,4.19099998474,1504038461.85,32.9264984131,0,10.7095003128,1025.23567883,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4930',)",3713027261.91,7,3.67000007629,3742013604.51,3742013605.14,3713027261.91,0.0,internal_timestamp,4.18300008774,1504038461.91,32.9249000549,0,10.7142000198,1025.2335811,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4931',)",3713027261.97,7,3.67028999329,3742013604.51,3742013605.14,3713027261.97,0.0,internal_timestamp,4.17299985886,1504038461.97,32.9234008789,0,10.7190999985,1025.23151657,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4932',)",3713027262.03,7,3.67057991028,3742013604.51,3742013605.14,3713027262.03,0.0,internal_timestamp,4.15899991989,1504038462.03,32.9219017029,0,10.7238998413,1025.22945115,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4933',)",3713027262.1,7,3.67086005211,3742013604.51,3742013605.14,3713027262.1,0.0,internal_timestamp,4.15100002289,1504038462.1,32.9203987122,0,10.7286996841,1025.22740969,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4934',)",3713027262.16,7,3.67112994194,3742013604.51,3742013605.14,3713027262.16,0.0,internal_timestamp,4.14400005341,1504038462.16,32.9187011719,0,10.733499527,1025.22522103,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4935',)",3713027262.22,7,3.67138004303,3742013604.51,3742013605.14,3713027262.22,0.0,internal_timestamp,4.13500022888,1504038462.22,32.9168014526,0,10.7384004593,1025.2228481,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4936',)",3713027262.28,7,3.67161989212,3742013604.51,3742013605.14,3713027262.28,0.0,internal_timestamp,4.12400007248,1504038462.28,32.9149017334,0,10.7433004379,1025.22046608,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4937',)",3713027262.35,7,3.67181992531,3742013604.51,3742013605.14,3713027262.35,0.0,internal_timestamp,4.11199998856,1504038462.35,32.9129981995,0,10.7475996017,1025.21818098,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4938',)",3713027262.48,7,3.67198991776,3742013604.51,3742013605.14,3713027262.48,0.0,internal_timestamp,4.10099983215,1504038462.48,32.9113006592,1,10.7512998581,1025.21616497,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4939',)",3713027262.49,7,3.6721599102,3742013604.51,3742013605.14,3713027262.49,0.0,internal_timestamp,4.09000015259,1504038462.49,32.9098014832,0,10.7547998428,1025.21433821,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4940',)",3713027262.53,7,3.67236995697,3742013604.51,3742013605.14,3713027262.53,0.0,internal_timestamp,4.07999992371,1504038462.53,32.9087982178,0,10.7581996918,1025.21291948,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4941',)",3713027262.59,7,3.67255997658,3742013604.51,3742013605.14,3713027262.59,0.0,internal_timestamp,4.06699991226,1504038462.59,32.9085006714,0,10.7607002258,1025.21219334,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4942',)",3713027262.66,7,3.67263007164,3742013604.51,3742013605.14,3713027262.66,0.0,internal_timestamp,4.05900001526,1504038462.66,32.9085998535,0,10.7615003586,1025.21209499,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4943',)",3713027262.72,7,3.67263007164,3742013604.51,3742013605.14,3713027262.72,0.0,internal_timestamp,4.05100011826,1504038462.72,32.9085006714,0,10.7615995407,1025.21196432,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4944',)",3713027262.78,7,3.6727399826,3742013604.51,3742013605.14,3713027262.78,0.0,internal_timestamp,4.04199981689,1504038462.78,32.9081001282,0,10.763299942,1025.21131541,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4945',)",3713027262.85,7,3.67304992676,3742013604.51,3742013605.14,3713027262.85,0.0,internal_timestamp,4.03000020981,1504038462.85,32.9063987732,0,10.7686004639,1025.20901248,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4946',)",3713027262.91,7,3.6735599041,3742013604.51,3742013605.14,3713027262.91,0.0,internal_timestamp,4.02400016785,1504038462.91,32.9035987854,0,10.7774000168,1025.20527076,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4947',)",3713027262.97,7,3.6741900444,3742013604.51,3742013605.14,3713027262.97,0.0,internal_timestamp,4.01599979401,1504038462.97,32.9001998901,0,10.7880001068,1025.20073879,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4948',)",3713027263.03,7,3.67473006248,3742013604.51,3742013605.14,3713027263.03,0.0,internal_timestamp,4.00199985504,1504038463.03,32.896900177,0,10.7976999283,1025.19641313,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4949',)",3713027263.1,7,3.67512989044,3742013604.51,3742013605.14,3713027263.1,0.0,internal_timestamp,3.98799991608,1504038463.1,32.8941001892,0,10.8052997589,1025.19284256,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4950',)",3713027263.16,7,3.67545008659,3742013604.51,3742013605.14,3713027263.16,0.0,internal_timestamp,3.97799992561,1504038463.16,32.8921012878,0,10.8108997345,1025.19026273,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4951',)",3713027263.23,7,3.67568993568,3742013604.51,3742013605.14,3713027263.23,0.0,internal_timestamp,3.96799993515,1504038463.23,32.8908004761,1,10.815199852,1025.18845333,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4952',)",3713027263.28,7,3.67585992813,3742013604.51,3742013605.14,3713027263.28,0.0,internal_timestamp,3.96000003815,1504038463.28,32.8899002075,0,10.8179998398,1025.18722687,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4953',)",3713027263.35,7,3.67595005035,3742013604.51,3742013605.14,3713027263.35,0.0,internal_timestamp,3.94499993324,1504038463.35,32.8894996643,0,10.8194999695,1025.18658501,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4954',)",3713027263.41,7,3.67604994774,3742013604.51,3742013605.15,3713027263.41,0.0,internal_timestamp,3.93499994278,1504038463.41,32.8894996643,0,10.8206996918,1025.1863301,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4955',)",3713027263.47,7,3.67619991302,3742013604.51,3742013605.15,3713027263.47,0.0,internal_timestamp,3.92199993134,1504038463.47,32.8895988464,0,10.8220996857,1025.18610382,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4956',)",3713027263.53,7,3.67640995979,3742013604.51,3742013605.15,3713027263.53,0.0,internal_timestamp,3.91400003433,1504038463.53,32.8894004822,0,10.8247003555,1025.18545852,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4957',)",3713027263.59,7,3.67668008804,3742013604.51,3742013605.15,3713027263.59,0.0,internal_timestamp,3.90400004387,1504038463.59,32.8885002136,0,10.8287000656,1025.18401296,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4958',)",3713027263.66,7,3.67700004578,3742013604.51,3742013605.15,3713027263.66,0.0,internal_timestamp,3.89199995995,1504038463.66,32.8871002197,0,10.8339004517,1025.18195912,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4959',)",3713027263.72,7,3.67732000351,3742013604.51,3742013605.15,3713027263.72,0.0,internal_timestamp,3.88000011444,1504038463.72,32.8849983215,0,10.8396997452,1025.17925378,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4960',)",3713027263.78,7,3.6776599884,3742013604.51,3742013605.15,3713027263.78,0.0,internal_timestamp,3.867000103,1504038463.78,32.8827018738,0,10.8459997177,1025.17630452,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4961',)",3713027263.85,7,3.6780500412,3742013604.51,3742013605.15,3713027263.85,0.0,internal_timestamp,3.85500001907,1504038463.85,32.8805999756,0,10.8527002335,1025.17344075,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4962',)",3713027263.91,7,3.67845010757,3742013604.51,3742013605.15,3713027263.91,0.0,internal_timestamp,3.83800005913,1504038463.91,32.8785018921,0,10.8594999313,1025.17053959,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4963',)",3713027263.97,7,3.67883992195,3742013604.51,3742013605.15,3713027263.97,0.0,internal_timestamp,3.82800006866,1504038463.97,32.8763008118,0,10.8662004471,1025.16760685,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4964',)",3713027264.03,7,3.67919993401,3742013604.51,3742013605.15,3713027264.03,0.0,internal_timestamp,3.81399989128,1504038464.03,32.8742980957,0,10.8724002838,1025.16489785,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4965',)",3713027264.1,7,3.679500103,3742013604.51,3742013605.15,3713027264.1,0.0,internal_timestamp,3.7990000248,1504038464.1,32.8726005554,0,10.877699852,1025.16257942,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4966',)",3713027264.16,7,3.67971992493,3742013604.51,3742013605.15,3713027264.16,0.0,internal_timestamp,3.78200006485,1504038464.16,32.8709983826,0,10.8818998337,1025.16051882,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
"('4967',)",3713027264.22,7,3.67991995811,3742013604.51,3742013605.15,3713027264.22,0.0,internal_timestamp,3.77099990845,1504038464.22,32.8699989319,0,10.8852996826,1025.15909473,29,13,29,29,29,29,29,29,29,29,44.6355,-124.30293
